tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401a		su111401a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2012:02:17:09:33:00.00	239.8		g	-78.2	1.442e-08	31	4	u	2.730e+02	SAN	0	0	0	0	8.030e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401a		su111401a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:17:11:32:00.00	142.8		g	-88.1	1.412e-06	32	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.730e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401a		su111401a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:17:13:28:00.00	65.6		g	-86.1	2.183e-06	33	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.030e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401a		su111401a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:24:11:13:00.00	127.1		g	-88.0	2.303e-06	34	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.180e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401a		su111401a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2012:02:24:13:27:00.00	83.2		g	-80.7	7.831e-09	35	4	u	2.730e+02	SAN	0	0	0	0	8.180e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401a		su111401a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.7	2012:03:01:08:40:00.00	194.0		g	-67.2	2.191e-09	36	4	u	2.730e+02	SAN	0	0	0	0	8.330e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401a		su111401a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2012:03:01:10:38:00.00	121.2		g	-86.5	2.368e-06	37	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.030e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401a		su111401a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:03:01:12:30:00.00	68.9		g	-88.1	2.479e-06	38	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.330e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401a		su111401a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:03:02:08:30:00.00	82.6		g	-88.1	2.538e-06	39	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.530e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401a		su111401a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2012:03:02:10:35:00.00	336.6		g	-68.3	4.681e-09	40	4	u	2.730e+02	SAN	0	0	0	0	8.530e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401a		su111401a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:03:02:12:45:00.00	126.4		g	-86.6	2.666e-06	41	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.330e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	1.3	2012:02:06:11:38:00.00	143.9		g	-38.4	1.023e-07	1	4	u	2.730e+02	SAN	0	0	0	0	2.730e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2012:02:06:13:58:00.00	148.9		g	-46.4	1.046e-07	2	4	u	2.730e+02	SAN	0	0	0	0	3.730e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2012:02:07:08:57:00.00	148.9		g	-49.5	1.103e-07	3	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	3.730e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:07:10:39:00.00	161.1		g	-64.1	1.202e-07	4	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	4.730e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.9	2012:02:07:12:13:00.00	160.9		g	-58.6	9.612e-08	5	4	u	2.730e+02	SAN	0	0	0	0	4.730e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:07:13:53:00.00	167.4		g	-57.6	9.314e-08	6	4	u	2.730e+02	SAN	0	0	0	0	5.230e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:08:08:39:00.00	167.2		g	-60.1	1.066e-07	7	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	3.730e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:08:10:15:00.00	167.4		g	-64.9	1.203e-07	8	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.230e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:08:12:00:00.00	164.2		g	-67.8	1.508e-07	9	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.730e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2012:02:08:13:59:00.00	167.1		g	-61.6	1.156e-07	10	4	u	2.730e+02	SAN	0	0	0	0	5.730e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:09:08:55:00.00	166.5		g	-61.5	1.132e-07	11	4	u	2.730e+02	SAN	0	0	0	0	6.030e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:09:10:35:00.00	166.0		g	-67.3	1.384e-07	12	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.230e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2012:02:09:12:17:00.00	160.9		g	-71.1	1.681e-07	13	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.030e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:02:09:14:01:00.00	159.9		g	-73.9	1.893e-07	14	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.330e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2012:02:10:08:50:00.00	164.7		g	-67.5	1.265e-07	15	4	u	2.730e+02	SAN	0	0	0	0	6.330e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:10:11:39:00.00	165.2		g	-67.0	1.123e-07	16	4	u	2.730e+02	SAN	0	0	0	0	6.630e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:10:13:45:00.00	157.5		g	-73.8	1.746e-07	17	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.030e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:02:13:08:57:00.00	156.0		g	-77.4	2.158e-07	18	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.630e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2012:02:13:10:48:00.00	143.8		g	-80.0	2.531e-07	19	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.930e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:13:12:43:00.00	160.0		g	-75.5	1.346e-07	20	4	u	2.730e+02	SAN	0	0	0	0	6.930e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:02:14:08:36:00.00	156.5		g	-75.5	9.723e-08	21	4	u	2.730e+02	SAN	0	0	0	0	7.230e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:14:10:27:00.00	143.2		g	-82.1	2.065e-07	22	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.630e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:14:12:14:00.00	129.9		g	-82.4	3.062e-07	23	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.230e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.1	2012:02:15:07:19:00.00	113.2		g	-84.1	4.431e-07	24	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.530e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:15:09:38:00.00	110.8		g	-85.0	1.408e-07	25	4	u	2.730e+02	SAN	0	0	0	0	7.530e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:15:11:32:00.00	94.4		g	-84.8	6.688e-08	26	4	u	2.730e+02	SAN	0	0	0	0	7.730e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:15:13:21:00.00	97.2		g	-83.7	3.061e-07	27	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.230e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:16:08:53:00.00	78.4		g	-84.1	6.579e-07	28	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.730e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:16:10:44:00.00	71.4		g	-84.7	9.272e-07	29	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.880e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:16:12:38:00.00	50.7		g	-82.4	1.061e-07	30	4	u	2.730e+02	SAN	0	0	0	0	7.880e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:17:09:33:00.00	82.9		g	-74.9	1.743e-08	31	4	u	2.730e+02	SAN	0	0	0	0	8.030e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:17:11:32:00.00	69.4		g	-84.0	6.676e-07	32	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.730e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:17:13:28:00.00	85.7		g	-86.1	1.247e-06	33	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.030e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:24:11:13:00.00	42.8		g	-85.4	1.371e-06	34	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.180e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:02:24:13:27:00.00	21.3		g	-78.5	8.644e-09	35	4	u	2.730e+02	SAN	0	0	0	0	8.180e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.8	2012:03:01:08:40:00.00	96.0		g	-64.6	1.461e-09	36	4	u	2.730e+02	SAN	0	0	0	0	8.330e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.1	2012:03:01:10:38:00.00	57.9		g	-84.7	1.385e-06	37	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.030e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:03:01:12:30:00.00	35.7		g	-83.7	1.505e-06	38	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.330e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:03:02:08:31:00.00	21.1		g	-83.2	1.537e-06	39	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.530e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2012:03:02:10:36:00.00	81.5		g	-53.3	1.951e-09	40	4	u	2.730e+02	SAN	0	0	0	0	8.530e+02
Jsteindorf	This study	Cyprus	su111401	su1l404	su111401b		su111401b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2012:03:02:12:46:00.00	32.3		g	-84.2	1.602e-06	41	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.330e+02
Jsteindorf	This study	Cyprus	su111702	su1l404	su111702a		su111702a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2012:02:06:11:38:00.00	283.7		g	-1.8	3.482e-07	1	4	u	2.730e+02	SAN	0	0	0	0	2.730e+02
Jsteindorf	This study	Cyprus	su111702	su1l404	su111702a		su111702a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2012:02:06:13:58:00.00	283.2		g	-4.6	3.388e-07	2	4	u	2.730e+02	SAN	0	0	0	0	3.730e+02
Jsteindorf	This study	Cyprus	su111702	su1l404	su111702a		su111702a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2012:02:07:08:57:00.00	283.3		g	-8.0	3.412e-07	3	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	3.730e+02
Jsteindorf	This study	Cyprus	su111702	su1l404	su111702a		su111702a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:02:07:10:40:00.00	279.5		g	-22.3	3.346e-07	4	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	4.730e+02
Jsteindorf	This study	Cyprus	su111702	su1l404	su111702a		su111702a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:02:07:12:13:00.00	277.8		g	-13.4	3.127e-07	5	4	u	2.730e+02	SAN	0	0	0	0	4.730e+02
Jsteindorf	This study	Cyprus	su111702	su1l404	su111702a		su111702a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2012:02:07:13:54:00.00	276.6		g	-14.9	3.097e-07	6	4	u	2.730e+02	SAN	0	0	0	0	5.230e+02
Jsteindorf	This study	Cyprus	su111702	su1l404	su111702a		su111702a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2012:02:08:08:39:00.00	277.3		g	-19.3	3.174e-07	7	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	3.730e+02
Jsteindorf	This study	Cyprus	su111702	su1l404	su111702a		su111702a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:02:08:10:17:00.00	277.6		g	-25.9	3.334e-07	8	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.230e+02
Jsteindorf	This study	Cyprus	su111702	su1l404	su111702a		su111702a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2012:02:08:12:00:00.00	278.1		g	-28.5	3.287e-07	9	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.730e+02
