tab 	er_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_alternatives	er_specimen_name	magic_method_codes	specimen_class	specimen_core_depth	specimen_lithology	specimen_type	specimen_volume	specimen_weight
This study	DSDP Site 522	33-2-104	33-2-104	497	33-2-104	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	128.74	Not Specified	Sediment Layer	0.000001	0.001504
This study	DSDP Site 522	33-2-108	33-2-108	498	33-2-108	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	128.78	Not Specified	Sediment Layer	0.000001	0.001494
This study	DSDP Site 522	33-2-112	33-2-112	499	33-2-112	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	128.82	Not Specified	Sediment Layer	0.000001	0.001435
This study	DSDP Site 522	33-2-117	33-2-117	500	33-2-117	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	128.86	Not Specified	Sediment Layer	0.000001	0.001591
This study	DSDP Site 522	33-2-120	33-2-120	501	33-2-120	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	128.9	Not Specified	Sediment Layer	0.000001	0.001635
This study	DSDP Site 522	33-2-124	33-2-124	502	33-2-124	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	128.94	Not Specified	Sediment Layer	0.000001	0.00147
This study	DSDP Site 522	33-2-128	33-2-128	503	33-2-128	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	128.98	Not Specified	Sediment Layer	0.000001	0.001443
This study	DSDP Site 522	33-2-131	33-2-131	504	33-2-131	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	129.01	Not Specified	Sediment Layer	0.000001	0.001435
This study	DSDP Site 522	33-2-136	33-2-136	505	33-2-136	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	129.06	Not Specified	Sediment Layer	0.000001	0.001673
This study	DSDP Site 522	33-2-141	33-2-141	506	33-2-141	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	129.11	Not Specified	Sediment Layer	0.000001	0.001601
This study	DSDP Site 522	33-2-145	33-2-145	507	33-2-145	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	129.15	Not Specified	Sediment Layer	0.000001	0.001433
This study	DSDP Site 522	33-2-149	33-2-149	508	33-2-149	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	129.19	Not Specified	Sediment Layer	0.000001	0.001566
This study	DSDP Site 522	33-3-002	33-3-002	463	33-3-002	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	129.22	Not Specified	Sediment Layer	0.000001	0.000772
This study	DSDP Site 522	33-3-005	33-3-005	464	33-3-005	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	129.25	Not Specified	Sediment Layer	0.000001	0.001362
This study	DSDP Site 522	33-3-011	33-3-011	465	33-3-011	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	129.31	Not Specified	Sediment Layer	0.000001	0.00188
This study	DSDP Site 522	33-3-015	33-3-015	466	33-3-015	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	129.35	Not Specified	Sediment Layer	0.000001	0.001261
This study	DSDP Site 522	34-1-034	34-1-034	429	34-1-034	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.04	Not Specified	Sediment Layer	0.000001	0.001173
This study	DSDP Site 522	34-1-037	34-1-037	430	34-1-037	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.07	Not Specified	Sediment Layer	0.000001	0.001093
This study	DSDP Site 522	34-1-041	34-1-041	431	34-1-041	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.11	Not Specified	Sediment Layer	0.000001	0.001091
This study	DSDP Site 522	34-1-044	34-1-044	432	34-1-044	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.14	Not Specified	Sediment Layer	0.000001	0.001496
This study	DSDP Site 522	34-1-049	34-1-049	433	34-1-049	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.19	Not Specified	Sediment Layer	0.000001	0.0015
This study	DSDP Site 522	34-1-052	34-1-052	434	34-1-052	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.22	Not Specified	Sediment Layer	0.000001	0.001061
This study	DSDP Site 522	34-1-055	34-1-055	435	34-1-055	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.25	Not Specified	Sediment Layer	0.000001	0.001391
This study	DSDP Site 522	34-1-059	34-1-059	436	34-1-059	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.29	Not Specified	Sediment Layer	0.000001	0.0009
This study	DSDP Site 522	34-1-064	34-1-064	437	34-1-064	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.34	Not Specified	Sediment Layer	0.000001	0.001677
This study	DSDP Site 522	34-1-068	34-1-068	438	34-1-068	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.38	Not Specified	Sediment Layer	0.000001	0.000731
This study	DSDP Site 522	34-1-078	34-1-078	441	34-1-078	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.48	Not Specified	Sediment Layer	0.000001	0.001215
This study	DSDP Site 522	34-1-082	34-1-082	442	34-1-082	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.52	Not Specified	Sediment Layer	0.000001	0.001071
This study	DSDP Site 522	34-1-085	34-1-085	443	34-1-085	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.55	Not Specified	Sediment Layer	0.000001	0.001176
This study	DSDP Site 522	34-1-088	34-1-088	444	34-1-088	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.58	Not Specified	Sediment Layer	0.000001	0.001317
This study	DSDP Site 522	34-1-091	34-1-091	445	34-1-091	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.61	Not Specified	Sediment Layer	0.000001	0.000626
This study	DSDP Site 522	34-1-094	34-1-094	446	34-1-094	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.64	Not Specified	Sediment Layer	0.000001	0.001593
This study	DSDP Site 522	34-1-101	34-1-101	449	34-1-101	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.71	Not Specified	Sediment Layer	0.000001	0.000971
This study	DSDP Site 522	34-1-104	34-1-104	450	34-1-104	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.74	Not Specified	Sediment Layer	0.000001	0.001568
This study	DSDP Site 522	34-1-107	34-1-107	451	34-1-107	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.77	Not Specified	Sediment Layer	0.000001	0.001447
This study	DSDP Site 522	34-1-115	34-1-115	452	34-1-115	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.85	Not Specified	Sediment Layer	0.000001	0.001558
This study	DSDP Site 522	34-1-118	34-1-118	453	34-1-118	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.88	Not Specified	Sediment Layer	0.000001	0.001577
This study	DSDP Site 522	34-1-121	34-1-121	454	34-1-121	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.91	Not Specified	Sediment Layer	0.000001	0.001466
This study	DSDP Site 522	34-1-125	34-1-125	455	34-1-125	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.95	Not Specified	Sediment Layer	0.000001	0.001614
This study	DSDP Site 522	34-1-128	34-1-128	456	34-1-128	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	130.98	Not Specified	Sediment Layer	0.000001	0.001428
This study	DSDP Site 522	34-1-131	34-1-131	457	34-1-131	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.01	Not Specified	Sediment Layer	0.000001	0.001293
This study	DSDP Site 522	34-1-136	34-1-136	458	34-1-136	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.06	Not Specified	Sediment Layer	0.000001	0.001552
This study	DSDP Site 522	34-1-139	34-1-139	459	34-1-139	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.09	Not Specified	Sediment Layer	0.000001	0.001368
This study	DSDP Site 522	34-1-141	34-1-141	460	34-1-141	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.11	Not Specified	Sediment Layer	0.000001	0.001425
This study	DSDP Site 522	34-1-145	34-1-145	461	34-1-145	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.15	Not Specified	Sediment Layer	0.000001	0.001307
This study	DSDP Site 522	34-1-148	34-1-148	462	34-1-148	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.18	Not Specified	Sediment Layer	0.000001	0.001642
This study	DSDP Site 522	34-2-009	34-2-009	382	34-2-009	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.29	Not Specified	Sediment Layer	0.000001	0.001817
This study	DSDP Site 522	34-2-012	34-2-012	383	34-2-012	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.32	Not Specified	Sediment Layer	0.000001	0.001762
This study	DSDP Site 522	34-2-014	34-2-014	384	34-2-014	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.34	Not Specified	Sediment Layer	0.000001	0.001306
This study	DSDP Site 522	34-2-019	34-2-019	385	34-2-019	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.39	Not Specified	Sediment Layer	0.000001	0.001645
This study	DSDP Site 522	34-2-023	34-2-023	386	34-2-023	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.43	Not Specified	Sediment Layer	0.000001	0.001548
This study	DSDP Site 522	34-2-026	34-2-026	388	34-2-026	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.46	Not Specified	Sediment Layer	0.000001	0.001461
This study	DSDP Site 522	34-2-029	34-2-029	389	34-2-029	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.49	Not Specified	Sediment Layer	0.000001	0.001438
This study	DSDP Site 522	34-2-033	34-2-033	390	34-2-033	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.53	Not Specified	Sediment Layer	0.000001	0.001563
This study	DSDP Site 522	34-2-037	34-2-037	391	34-2-037	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.57	Not Specified	Sediment Layer	0.000001	0.001593
This study	DSDP Site 522	34-2-039	34-2-039	392	34-2-039	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.59	Not Specified	Sediment Layer	0.000001	0.001414
This study	DSDP Site 522	34-2-041	34-2-041	393	34-2-041	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.61	Not Specified	Sediment Layer	0.000001	0.001202
This study	DSDP Site 522	34-2-044	34-2-044	394	34-2-044	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.64	Not Specified	Sediment Layer	0.000001	0.001481
This study	DSDP Site 522	34-2-047	34-2-047	395	34-2-047	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.67	Not Specified	Sediment Layer	0.000001	0.001604
This study	DSDP Site 522	34-2-051	34-2-051	396	34-2-051	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.71	Not Specified	Sediment Layer	0.000001	0.001756
This study	DSDP Site 522	34-2-054	34-2-054	397	34-2-054	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.74	Not Specified	Sediment Layer	0.000001	0.001567
This study	DSDP Site 522	34-2-058	34-2-058	398	34-2-058	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.78	Not Specified	Sediment Layer	0.000001	0.001474
This study	DSDP Site 522	34-2-061	34-2-061	399	34-2-061	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.81	Not Specified	Sediment Layer	0.000001	0.001818
This study	DSDP Site 522	34-2-064	34-2-064	400	34-2-064	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.84	Not Specified	Sediment Layer	0.000001	0.001447
This study	DSDP Site 522	34-2-068	34-2-068	401	34-2-068	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.88	Not Specified	Sediment Layer	0.000001	0.00122
This study	DSDP Site 522	34-2-072	34-2-072	403	34-2-072	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	131.92	Not Specified	Sediment Layer	0.000001	0.001376
This study	DSDP Site 522	34-2-081	34-2-081	406	34-2-081	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.01	Not Specified	Sediment Layer	0.000001	0.001434
This study	DSDP Site 522	34-2-084	34-2-084	407	34-2-084	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.04	Not Specified	Sediment Layer	0.000001	0.001653
This study	DSDP Site 522	34-2-087	34-2-087	408	34-2-087	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.07	Not Specified	Sediment Layer	0.000001	0.001489
This study	DSDP Site 522	34-2-090	34-2-090	409	34-2-090	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.1	Not Specified	Sediment Layer	0.000001	0.0015
This study	DSDP Site 522	34-2-093	34-2-093	410	34-2-093	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.13	Not Specified	Sediment Layer	0.000001	0.001583
This study	DSDP Site 522	34-2-096	34-2-096	411	34-2-096	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.16	Not Specified	Sediment Layer	0.000001	0.001417
This study	DSDP Site 522	34-2-099	34-2-099	412	34-2-099	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.19	Not Specified	Sediment Layer	0.000001	0.001464
This study	DSDP Site 522	34-2-102	34-2-102	413	34-2-102	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.22	Not Specified	Sediment Layer	0.000001	0.001471
This study	DSDP Site 522	34-2-105	34-2-105	414	34-2-105	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.25	Not Specified	Sediment Layer	0.000001	0.001565
This study	DSDP Site 522	34-2-108	34-2-108	415	34-2-108	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.28	Not Specified	Sediment Layer	0.000001	0.001603
This study	DSDP Site 522	34-2-111	34-2-111	416	34-2-111	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.31	Not Specified	Sediment Layer	0.000001	0.001144
This study	DSDP Site 522	34-2-114	34-2-114	417	34-2-114	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.34	Not Specified	Sediment Layer	0.000001	0.001431
This study	DSDP Site 522	34-2-117	34-2-117	418	34-2-117	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.37	Not Specified	Sediment Layer	0.000001	0.001548
This study	DSDP Site 522	34-2-120	34-2-120	419	34-2-120	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.4	Not Specified	Sediment Layer	0.000001	0.001516
This study	DSDP Site 522	34-2-123	34-2-123	420	34-2-123	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.43	Not Specified	Sediment Layer	0.000001	0.001297
This study	DSDP Site 522	34-2-126	34-2-126	421	34-2-126	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.46	Not Specified	Sediment Layer	0.000001	0.001019
This study	DSDP Site 522	34-2-129	34-2-129	422	34-2-129	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.49	Not Specified	Sediment Layer	0.000001	0.000834
This study	DSDP Site 522	34-2-132	34-2-132	423	34-2-132	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.52	Not Specified	Sediment Layer	0.000001	0.001103
This study	DSDP Site 522	34-2-135	34-2-135	424	34-2-135	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.55	Not Specified	Sediment Layer	0.000001	0.001224
This study	DSDP Site 522	34-2-138	34-2-138	425	34-2-138	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.58	Not Specified	Sediment Layer	0.000001	0.001645
This study	DSDP Site 522	34-2-142	34-2-142	426	34-2-142	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.62	Not Specified	Sediment Layer	0.000001	0.00164
This study	DSDP Site 522	34-2-145	34-2-145	427	34-2-145	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.65	Not Specified	Sediment Layer	0.000001	0.001268
This study	DSDP Site 522	34-2-149	34-2-149	428	34-2-149	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.69	Not Specified	Sediment Layer	0.000001	0.001416
This study	DSDP Site 522	34-3-006	34-3-006	354	34-3-006	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.76	Not Specified	Sediment Layer	0.000001	0.00161
This study	DSDP Site 522	34-3-009	34-3-009	355	34-3-009	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.79	Not Specified	Sediment Layer	0.000001	0.001209
This study	DSDP Site 522	34-3-012	34-3-012	356	34-3-012	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.82	Not Specified	Sediment Layer	0.000001	0.001404
This study	DSDP Site 522	34-3-015	34-3-015	357	34-3-015	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.85	Not Specified	Sediment Layer	0.000001	0.001585
This study	DSDP Site 522	34-3-018	34-3-018	358	34-3-018	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.88	Not Specified	Sediment Layer	0.000001	0.001542
This study	DSDP Site 522	34-3-022	34-3-022	359	34-3-022	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.92	Not Specified	Sediment Layer	0.000001	0.001628
This study	DSDP Site 522	34-3-025	34-3-025	360	34-3-025	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.95	Not Specified	Sediment Layer	0.000001	0.001476
This study	DSDP Site 522	34-3-028	34-3-028	361	34-3-028	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	132.98	Not Specified	Sediment Layer	0.000001	0.001327
This study	DSDP Site 522	34-3-032	34-3-032	362	34-3-032	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.02	Not Specified	Sediment Layer	0.000001	0.001949
This study	DSDP Site 522	34-3-035	34-3-035	363	34-3-035	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.05	Not Specified	Sediment Layer	0.000001	0.001505
This study	DSDP Site 522	34-3-038	34-3-038	364	34-3-038	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.08	Not Specified	Sediment Layer	0.000001	0.001461
This study	DSDP Site 522	34-3-040	34-3-040	365	34-3-040	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.1	Not Specified	Sediment Layer	0.000001	0.001005
This study	DSDP Site 522	34-3-044	34-3-044	366	34-3-044	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.14	Not Specified	Sediment Layer	0.000001	0.001169
This study	DSDP Site 522	34-3-047	34-3-047	367	34-3-047	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.17	Not Specified	Sediment Layer	0.000001	0.00176
This study	DSDP Site 522	34-3-051	34-3-051	368	34-3-051	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.21	Not Specified	Sediment Layer	0.000001	0.001607
This study	DSDP Site 522	34-3-053	34-3-053	369	34-3-053	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.23	Not Specified	Sediment Layer	0.000001	0.001237
This study	DSDP Site 522	34-3-056	34-3-056	370	34-3-056	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.26	Not Specified	Sediment Layer	0.000001	0.001112
This study	DSDP Site 522	34-3-059	34-3-059	371	34-3-059	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.29	Not Specified	Sediment Layer	0.000001	0.001278
This study	DSDP Site 522	34-3-062	34-3-062	372	34-3-062	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.32	Not Specified	Sediment Layer	0.000001	0.001607
This study	DSDP Site 522	34-3-065	34-3-065	373	34-3-065	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.35	Not Specified	Sediment Layer	0.000001	0.001554
This study	DSDP Site 522	34-3-068	34-3-068	374	34-3-068	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.38	Not Specified	Sediment Layer	0.000001	0.001544
This study	DSDP Site 522	34-3-071	34-3-071	375	34-3-071	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.41	Not Specified	Sediment Layer	0.000001	0.001769
This study	DSDP Site 522	34-3-077	34-3-077	376	34-3-077	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.47	Not Specified	Sediment Layer	0.000001	0.00151
This study	DSDP Site 522	34-3-084	34-3-084	378	34-3-084	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.54	Not Specified	Sediment Layer	0.000001	0.001699
This study	DSDP Site 522	34-3-087	34-3-087	379	34-3-087	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.57	Not Specified	Sediment Layer	0.000001	0.001707
This study	DSDP Site 522	34-3-090	34-3-090	380	34-3-090	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.6	Not Specified	Sediment Layer	0.000001	0.001845
This study	DSDP Site 522	34-3-095	34-3-095	381	34-3-095	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	133.65	Not Specified	Sediment Layer	0.000001	0.001838
This study	DSDP Site 522	35-1-035	35-1-035	319	35-1-035	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.05	Not Specified	Sediment Layer	0.000001	0.000811
This study	DSDP Site 522	35-1-038	35-1-038	320	35-1-038	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.08	Not Specified	Sediment Layer	0.000001	0.000933
This study	DSDP Site 522	35-1-043	35-1-043	321	35-1-043	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.13	Not Specified	Sediment Layer	0.000001	0.001225
This study	DSDP Site 522	35-1-047	35-1-047	322	35-1-047	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.17	Not Specified	Sediment Layer	0.000001	0.000964
This study	DSDP Site 522	35-1-050	35-1-050	323	35-1-050	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.2	Not Specified	Sediment Layer	0.000001	0.001048
This study	DSDP Site 522	35-1-053	35-1-053	324	35-1-053	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.23	Not Specified	Sediment Layer	0.000001	0.000993
This study	DSDP Site 522	35-1-056	35-1-056	325	35-1-056	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.26	Not Specified	Sediment Layer	0.000001	0.000829
This study	DSDP Site 522	35-1-060	35-1-060	326	35-1-060	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.3	Not Specified	Sediment Layer	0.000001	0.001066
This study	DSDP Site 522	35-1-063	35-1-063	327	35-1-063	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.33	Not Specified	Sediment Layer	0.000001	0.001161
This study	DSDP Site 522	35-1-066	35-1-066	328	35-1-066	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.36	Not Specified	Sediment Layer	0.000001	0.001097
This study	DSDP Site 522	35-1-069	35-1-069	329	35-1-069	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.39	Not Specified	Sediment Layer	0.000001	0.001181
This study	DSDP Site 522	35-1-073	35-1-073	330	35-1-073	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.43	Not Specified	Sediment Layer	0.000001	0.001458
This study	DSDP Site 522	35-1-077	35-1-077	331	35-1-077	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.47	Not Specified	Sediment Layer	0.000001	0.001291
This study	DSDP Site 522	35-1-079	35-1-079	332	35-1-079	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.49	Not Specified	Sediment Layer	0.000001	0.001293
This study	DSDP Site 522	35-1-082	35-1-082	333	35-1-082	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.52	Not Specified	Sediment Layer	0.000001	0.000983
This study	DSDP Site 522	35-1-086	35-1-086	334	35-1-086	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.56	Not Specified	Sediment Layer	0.000001	0.001181
This study	DSDP Site 522	35-1-089	35-1-089	335	35-1-089	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.59	Not Specified	Sediment Layer	0.000001	0.001407
This study	DSDP Site 522	35-1-092	35-1-092	336	35-1-092	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.62	Not Specified	Sediment Layer	0.000001	0.001263
This study	DSDP Site 522	35-1-095	35-1-095	337	35-1-095	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.65	Not Specified	Sediment Layer	0.000001	0.001139
This study	DSDP Site 522	35-1-099	35-1-099	338	35-1-099	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.69	Not Specified	Sediment Layer	0.000001	0.001349
This study	DSDP Site 522	35-1-103	35-1-103	339	35-1-103	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.73	Not Specified	Sediment Layer	0.000001	0.001352
This study	DSDP Site 522	35-1-106	35-1-106	340	35-1-106	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.76	Not Specified	Sediment Layer	0.000001	0.000922
This study	DSDP Site 522	35-1-109	35-1-109	341	35-1-109	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.79	Not Specified	Sediment Layer	0.000001	0.001172
This study	DSDP Site 522	35-1-112	35-1-112	342	35-1-112	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.82	Not Specified	Sediment Layer	0.000001	0.001373
This study	DSDP Site 522	35-1-116	35-1-116	343	35-1-116	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.86	Not Specified	Sediment Layer	0.000001	0.001367
This study	DSDP Site 522	35-1-119	35-1-119	344	35-1-119	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.89	Not Specified	Sediment Layer	0.000001	0.001056
This study	DSDP Site 522	35-1-123	35-1-123	345	35-1-123	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.93	Not Specified	Sediment Layer	0.000001	0.001255
This study	DSDP Site 522	35-1-127	35-1-127	346	35-1-127	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	134.97	Not Specified	Sediment Layer	0.000001	0.001076
This study	DSDP Site 522	35-1-130	35-1-130	347	35-1-130	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	135	Not Specified	Sediment Layer	0.000001	0.001365
This study	DSDP Site 522	35-1-133	35-1-133	348	35-1-133	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	135.03	Not Specified	Sediment Layer	0.000001	0.001387
This study	DSDP Site 522	35-1-136	35-1-136	349	35-1-136	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	135.06	Not Specified	Sediment Layer	0.000001	0.001173
