tab 	er_samples
er_citation_names	er_location_name	er_sample_name	er_site_name	magic_method_codes	sample_class	sample_core_depth	sample_lat	sample_lithology	sample_lon	sample_type
This study	DSDP Site 522	21-3-018	21-3-018	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.47	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-021	21-3-021	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.5	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-026	21-3-026	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.55	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-029	21-3-029	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.59	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-033	21-3-033	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.63	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-036	21-3-036	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.65	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-038	21-3-038	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.68	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-043	21-3-043	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.72	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-046	21-3-046	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.75	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-048	21-3-048	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.78	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-051	21-3-051	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.81	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-055	21-3-055	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.84	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-058	21-3-058	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.88	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-061	21-3-061	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.9	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-064	21-3-064	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.93	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-067	21-3-067	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	84.96	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-071	21-3-071	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	85	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-074	21-3-074	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	85.03	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-077	21-3-077	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	85.06	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-079	21-3-079	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	85.08	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-083	21-3-083	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	85.13	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-086	21-3-086	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	85.16	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-089	21-3-089	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	85.19	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-092	21-3-092	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	85.22	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-096	21-3-096	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	85.25	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-100	21-3-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	85.29	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-103	21-3-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	85.33	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-106	21-3-106	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	85.35	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	21-3-109	21-3-109	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	85.39	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-045	22-1-045	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.15	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-051	22-1-051	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.2	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-054	22-1-054	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.23	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-061	22-1-061	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.3	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-064	22-1-064	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.34	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-068	22-1-068	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.38	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-071	22-1-071	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.4	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-074	22-1-074	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.43	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-077	22-1-077	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.47	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-081	22-1-081	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.5	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-084	22-1-084	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.53	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-086	22-1-086	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.56	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-090	22-1-090	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.59	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-093	22-1-093	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.62	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-095	22-1-095	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.65	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-100	22-1-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.7	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-103	22-1-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.72	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-106	22-1-106	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.76	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-109	22-1-109	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.79	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-112	22-1-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.82	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-115	22-1-115	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.85	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-118	22-1-118	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.88	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-121	22-1-121	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.91	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-124	22-1-124	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.94	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-127	22-1-127	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	86.97	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-132	22-1-132	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.02	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-135	22-1-135	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.04	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-137	22-1-137	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.07	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-141	22-1-141	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.1	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-144	22-1-144	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.13	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-147	22-1-147	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.16	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-1-150	22-1-150	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.2	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-004	22-2-004	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.23	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-007	22-2-007	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.26	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-010	22-2-010	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.29	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-013	22-2-013	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.32	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-019	22-2-019	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.38	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-022	22-2-022	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.41	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-025	22-2-025	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.44	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-028	22-2-028	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.47	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-031	22-2-031	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.5	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-034	22-2-034	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.53	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-036	22-2-036	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.56	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-040	22-2-040	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.59	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-043	22-2-043	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.62	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-046	22-2-046	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.65	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-051	22-2-051	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.71	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-055	22-2-055	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.74	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-057	22-2-057	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.76	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-061	22-2-061	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.8	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-064	22-2-064	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.83	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-067	22-2-067	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.86	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-070	22-2-070	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.89	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-073	22-2-073	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	87.92	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-081	22-2-081	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-083	22-2-083	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.03	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-086	22-2-086	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.06	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-090	22-2-090	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.09	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-093	22-2-093	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.12	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-096	22-2-096	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.15	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-098	22-2-098	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.18	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-102	22-2-102	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.22	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-105	22-2-105	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.24	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-108	22-2-108	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.27	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-112	22-2-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.31	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-114	22-2-114	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.34	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-116	22-2-116	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.36	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-119	22-2-119	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.39	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-122	22-2-122	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.42	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-125	22-2-125	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.45	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-129	22-2-129	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.48	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-133	22-2-133	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.52	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-136	22-2-136	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.55	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-2-140	22-2-140	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.59	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-004	22-3-004	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.64	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-009	22-3-009	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.69	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-014	22-3-014	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.73	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-016	22-3-016	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.76	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-019	22-3-019	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.79	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-023	22-3-023	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.82	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-025	22-3-025	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.84	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-028	22-3-028	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.88	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-035	22-3-035	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	88.95	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-040	22-3-040	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-043	22-3-043	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.03	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-047	22-3-047	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.06	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-051	22-3-051	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.1	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-054	22-3-054	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.13	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-057	22-3-057	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.16	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-061	22-3-061	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.2	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-062	22-3-062	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.22	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-065	22-3-065	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.25	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-068	22-3-068	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.28	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-071	22-3-071	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.31	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-075	22-3-075	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.34	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-078	22-3-078	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.37	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-083	22-3-083	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.42	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-086	22-3-086	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.45	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-089	22-3-089	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.48	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-091	22-3-091	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.51	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-095	22-3-095	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.55	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-098	22-3-098	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.57	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-100	22-3-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.6	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-104	22-3-104	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.63	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-107	22-3-107	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.66	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-110	22-3-110	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.69	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	22-3-113	22-3-113	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	89.73	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-007	25-1-007	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	91.67	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-044	25-1-044	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.04	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-063	25-1-063	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.22	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-066	25-1-066	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.26	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-069	25-1-069	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.29	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-072	25-1-072	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.32	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-076	25-1-076	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.36	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-082	25-1-082	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.41	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-092	25-1-092	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.51	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-100	25-1-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.59	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-103	25-1-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.62	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-107	25-1-107	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.67	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-109	25-1-109	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.69	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-113	25-1-113	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.72	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-115	25-1-115	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.75	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-118	25-1-118	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.78	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-121	25-1-121	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.81	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-126	25-1-126	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.86	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-130	25-1-130	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.9	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-133	25-1-133	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.93	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-136	25-1-136	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	92.96	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-143	25-1-143	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	93.02	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-146	25-1-146	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	93.05	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-1-149	25-1-149	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	93.09	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-2-001	25-2-001	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	93.11	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-2-005	25-2-005	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	93.15	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-2-008	25-2-008	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	93.18	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-2-011	25-2-011	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	93.21	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-2-015	25-2-015	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	93.24	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-2-019	25-2-019	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	93.28	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-2-023	25-2-023	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	93.33	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-2-026	25-2-026	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	93.36	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-2-032	25-2-032	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	93.42	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-2-035	25-2-035	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	93.44	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	25-2-039	25-2-039	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	93.49	-27	Not Specified	355	Sediment Layer
